Total_Price,Unit_Price,Quantity,Product,Discount,Cluster,Category
666.38,60.58,11,Moët & Chandon,0.0,2,Alcoholic Beverages
149.94,2.45,72,Beck's,0.15,0,Alcoholic Beverages
75.22,2.14,37,Rauch Multivitamin,0.05,0,Juices
8.85,0.59,15,Vittel,0.0,0,Water
1.31,1.31,1,Evian,0.0,0,Water
9.94,1.42,7,Volvic Touch,0.0,0,Water
14.49,1.61,9,Vio Wasser,0.0,0,Water
69.43,2.03,36,Rauch Multivitamin,0.05,0,Juices
30.94,2.38,13,Rauch Multivitamin,0.0,0,Juices
9.95,1.99,5,Fritz-Kola,0.0,0,Soft Drinks
2117.81,30.56,77,Bacardi,0.1,1,Alcoholic Beverages
7.7,0.55,14,Volvic,0.0,0,Water
12.1,1.21,10,Coca-Cola,0.0,0,Soft Drinks
302.9,60.58,5,Moët & Chandon,0.0,0,Alcoholic Beverages
75.67,2.95,27,Monster,0.05,0,Soft Drinks
29.41,0.76,43,Evian,0.1,0,Water
2.16,2.4,1,Rauch Multivitamin,0.1,0,Juices
76.04,1.16,69,Vio Wasser,0.05,0,Water
327.57,109.19,3,Veuve Clicquot,0.0,0,Alcoholic Beverages
9.46,0.86,11,San Pellegrino,0.0,0,Water
4.56,0.57,8,Volvic,0.0,0,Water
20.51,2.93,7,Passion Fruit Juice,0.0,0,Juices
314.29,7.43,47,Chardonnay,0.1,0,Alcoholic Beverages
71.06,0.94,84,Apollinaris,0.1,0,Water
19.18,1.37,14,Beck's,0.0,0,Alcoholic Beverages
7.68,1.92,4,Erdinger Weißbier,0.0,0,Alcoholic Beverages
10.9,1.09,10,Augustiner,0.0,0,Alcoholic Beverages
8.94,1.49,6,Pepsi,0.0,0,Soft Drinks
33.05,0.72,51,Selters,0.1,0,Water
32.32,0.63,57,Sprite,0.1,0,Soft Drinks
5.9,0.59,10,Mezzo Mix,0.0,0,Soft Drinks
14.7,2.45,6,Rauch Multivitamin,0.0,0,Juices
10.68,0.89,12,San Pellegrino,0.0,0,Water
133.11,1.74,85,Selters,0.1,0,Water
17.94,1.38,13,Volvic Touch,0.0,0,Water
17.21,2.39,8,Mango Juice,0.1,0,Juices
1.83,0.61,3,Mezzo Mix,0.0,0,Soft Drinks
5.22,0.58,9,Vittel,0.0,0,Water
23.94,0.6,42,Sprite,0.05,0,Soft Drinks
20.46,1.86,11,Hohes C Orange,0.0,0,Juices
1192.82,29.2,43,Havana Club,0.05,2,Alcoholic Beverages
21.89,1.99,11,Jever,0.0,0,Alcoholic Beverages
89.05,2.18,43,Warsteiner,0.05,0,Alcoholic Beverages
197.55,8.78,25,Merlot,0.1,0,Alcoholic Beverages
2.27,2.27,1,Rockstar,0.0,0,Soft Drinks
1.61,1.61,1,Vio Wasser,0.0,0,Water
0.49,0.49,1,Selters,0.0,0,Water
4.76,1.19,4,Fanta,0.0,0,Soft Drinks
136.24,1.74,87,Warsteiner,0.1,0,Alcoholic Beverages
80.89,2.14,42,Fritz-Kola,0.1,0,Soft Drinks
20.06,0.66,32,Apollinaris,0.05,0,Water
94.64,2.39,44,Cranberry Juice,0.1,0,Juices
23.03,1.01,24,Volvic Touch,0.05,0,Water
47.54,1.39,36,Evian,0.05,0,Water
88.06,12.58,7,Havana Club,0.0,0,Alcoholic Beverages
3.88,1.94,2,Jever,0.0,0,Alcoholic Beverages
6.93,0.99,7,Mountain Dew,0.0,0,Soft Drinks
166.39,2.25,87,Vio Wasser,0.15,0,Water
14.82,0.78,20,Vittel,0.05,0,Water
119.85,1.41,100,Vio Wasser,0.15,0,Water
11.16,0.93,12,Apollinaris,0.0,0,Water
40.25,8.05,5,Rotkäppchen Sekt,0.0,0,Alcoholic Beverages
90.71,1.24,77,Evian,0.05,0,Water
198.79,2.51,88,Fritz-Kola,0.1,0,Soft Drinks
49.14,1.3,42,Vio Wasser,0.1,0,Water
351.75,50.25,7,Jack Daniels,0.0,0,Alcoholic Beverages
43.03,3.31,13,Mango Juice,0.0,0,Juices
16.15,3.23,5,Tomato Juice,0.0,0,Juices
100.57,1.51,74,Sprite,0.1,0,Soft Drinks
64.22,1.04,65,Volvic Touch,0.05,0,Water
9.8,2.45,4,Rauch Multivitamin,0.0,0,Juices
23.1,2.31,10,Rauch Multivitamin,0.0,0,Juices
4.95,0.55,9,Volvic,0.0,0,Water
7.0,1.75,4,Hohes C Orange,0.0,0,Juices
28.03,1.73,18,Tomato Juice,0.1,0,Juices
30.66,2.19,14,Club Mate,0.0,0,Soft Drinks
1999.61,40.56,58,Johnnie Walker,0.15,1,Alcoholic Beverages
50.16,0.66,80,Vittel,0.05,0,Water
8.3,1.66,5,Vio Wasser,0.0,0,Water
21.3,1.42,15,Volvic Touch,0.0,0,Water
15.62,1.42,11,Volvic Touch,0.0,0,Water
1.1,0.55,2,Volvic,0.0,0,Water
27.72,2.31,12,Rauch Multivitamin,0.0,0,Juices
139.82,2.39,65,Rauch Multivitamin,0.1,0,Juices
8.16,2.04,4,Erdinger Weißbier,0.0,0,Alcoholic Beverages
2.32,1.16,2,Augustiner,0.0,0,Alcoholic Beverages
127.26,9.09,14,Sauvignon Blanc,0.0,0,Alcoholic Beverages
6.02,0.86,7,San Pellegrino,0.0,0,Water
32.85,2.19,15,Club Mate,0.0,0,Soft Drinks
71.87,0.95,89,Volvic,0.15,0,Water
2.85,0.57,5,Volvic,0.0,0,Water
21.42,2.38,9,Rauch Multivitamin,0.0,0,Juices
25.56,2.13,12,Club Mate,0.0,0,Soft Drinks
5.04,0.56,9,Sprite,0.0,0,Soft Drinks
18.45,1.23,15,Evian,0.0,0,Water
1.72,0.86,2,San Pellegrino,0.0,0,Water
7.55,0.53,15,Volvic,0.05,0,Water
3.72,0.93,4,Mountain Dew,0.0,0,Soft Drinks
24.13,1.27,20,Mountain Dew,0.05,0,Soft Drinks
70.96,1.08,73,Mezzo Mix,0.1,0,Soft Drinks
7.28,0.56,13,Vittel,0.0,0,Water
2232.95,45.11,55,Veuve Clicquot,0.1,1,Alcoholic Beverages
93.45,13.35,7,Havana Club,0.0,0,Alcoholic Beverages
965.18,12.47,86,Chardonnay,0.1,2,Alcoholic Beverages
280.44,3.8,82,Tomato Juice,0.1,0,Juices
68.1,1.61,47,Krombacher,0.1,0,Alcoholic Beverages
15.4,1.1,14,Coca-Cola,0.0,0,Soft Drinks
9.36,3.12,3,Mango Juice,0.0,0,Juices
3669.95,54.41,71,Veuve Clicquot,0.05,1,Alcoholic Beverages
8.76,1.46,6,Volvic Touch,0.0,0,Water
55.61,1.67,37,Pepsi,0.1,0,Soft Drinks
2.75,0.55,5,Volvic,0.0,0,Water
21.89,1.99,11,Jever,0.0,0,Alcoholic Beverages
73.44,1.2,68,Mezzo Mix,0.1,0,Soft Drinks
60.5,1.99,32,Tomato Juice,0.05,0,Juices
3006.96,40.2,88,Bacardi,0.15,1,Alcoholic Beverages
13.2,1.2,11,Schwip Schwap,0.0,0,Soft Drinks
19.2,1.92,10,Erdinger Weißbier,0.0,0,Alcoholic Beverages
20.46,1.86,11,Hohes C Orange,0.0,0,Juices
20.43,2.27,9,Rockstar,0.0,0,Soft Drinks
2.73,0.91,3,San Pellegrino,0.0,0,Water
3.64,0.91,4,San Pellegrino,0.0,0,Water
24.6,2.05,12,Fritz-Kola,0.0,0,Soft Drinks
75.35,2.99,28,Passion Fruit Juice,0.1,0,Juices
16.2,1.8,9,Hohes C Orange,0.0,0,Juices
5.25,1.05,5,Warsteiner,0.0,0,Alcoholic Beverages
29.4,2.45,12,Rauch Multivitamin,0.0,0,Juices
228.99,2.57,99,Augustiner,0.1,0,Alcoholic Beverages
13.8,1.38,10,Volvic Touch,0.0,0,Water
7.14,2.38,3,Rauch Multivitamin,0.0,0,Juices
3.96,0.99,4,Apollinaris,0.0,0,Water
15.72,1.31,12,Evian,0.0,0,Water
89.35,1.36,73,Volvic Touch,0.1,0,Water
0.91,0.91,1,San Pellegrino,0.0,0,Water
16.79,0.93,19,Mountain Dew,0.05,0,Soft Drinks
25.74,2.34,11,Rockstar,0.0,0,Soft Drinks
44.98,3.46,13,Cranberry Juice,0.0,0,Juices
123.19,2.32,59,Club Mate,0.1,0,Soft Drinks
154.73,2.22,82,Augustiner,0.15,0,Alcoholic Beverages
13.02,1.86,7,Hohes C Orange,0.0,0,Juices
3.11,3.11,1,Passion Fruit Juice,0.0,0,Juices
21.32,1.64,13,Pepsi,0.0,0,Soft Drinks
8.48,2.12,4,Fritz-Kola,0.0,0,Soft Drinks
22.62,1.74,13,Pepsi,0.0,0,Soft Drinks
79.04,2.6,32,Rockstar,0.05,0,Soft Drinks
3272.64,36.73,99,Tanqueray,0.1,1,Alcoholic Beverages
29.4,2.45,12,Rauch Multivitamin,0.0,0,Juices
32.9,2.35,14,Red Bull,0.0,0,Soft Drinks
124.72,1.69,82,Evian,0.1,0,Water
49.65,3.31,15,Mango Juice,0.0,0,Juices
5.16,0.86,6,San Pellegrino,0.0,0,Water
10.26,1.14,9,Coca-Cola,0.0,0,Soft Drinks
5252.87,73.88,79,Veuve Clicquot,0.1,3,Alcoholic Beverages
15.29,0.7,23,Pepsi,0.05,0,Soft Drinks
60.51,0.81,83,Coca-Cola,0.1,0,Soft Drinks
53.47,2.68,21,Passion Fruit Juice,0.05,0,Juices
6.9,1.38,5,Volvic Touch,0.0,0,Water
8.45,1.69,5,Granini Apple,0.0,0,Juices
7.14,1.19,6,Fanta,0.0,0,Soft Drinks
39.71,2.2,19,Red Bull,0.05,0,Soft Drinks
88.29,2.18,45,Granini Apple,0.1,0,Juices
209.84,2.68,87,Erdinger Weißbier,0.1,0,Alcoholic Beverages
40.43,3.11,13,Passion Fruit Juice,0.0,0,Juices
3.72,1.86,2,Hohes C Orange,0.0,0,Juices
52.02,0.68,85,Fanta,0.1,0,Soft Drinks
4.45,0.89,5,San Pellegrino,0.0,0,Water
376.0,4.22,99,Rockstar,0.1,0,Soft Drinks
2.08,1.04,2,Coca-Cola,0.0,0,Soft Drinks
68.67,2.78,26,Red Bull,0.05,0,Soft Drinks
4.62,2.31,2,Rauch Multivitamin,0.0,0,Juices
132.3,1.47,100,Beck's,0.1,0,Alcoholic Beverages
32.23,2.93,11,Passion Fruit Juice,0.0,0,Juices
17.1,1.71,10,Vio Wasser,0.0,0,Water
25.87,3.89,7,Mango Juice,0.05,0,Juices
16.66,2.38,7,Rauch Multivitamin,0.0,0,Juices
86.87,1.46,70,Beck's,0.15,0,Alcoholic Beverages
36.7,3.67,10,Cranberry Juice,0.0,0,Juices
130.05,1.7,85,Apollinaris,0.1,0,Water
14.02,1.64,9,Tomato Juice,0.05,0,Juices
5.88,0.49,12,Selters,0.0,0,Water
176.67,3.02,65,Rockstar,0.1,0,Soft Drinks
5.52,0.46,12,Selters,0.0,0,Water
3.15,1.05,3,Warsteiner,0.0,0,Alcoholic Beverages
11.75,2.35,5,Red Bull,0.0,0,Soft Drinks
15.99,1.23,13,Fanta,0.0,0,Soft Drinks
8.68,1.24,7,Schwip Schwap,0.0,0,Soft Drinks
9.18,0.42,23,Apollinaris,0.05,0,Water
6.76,1.78,4,Tomato Juice,0.05,0,Juices
69.68,1.63,45,Rauch Multivitamin,0.05,0,Juices
10.53,0.45,26,Gerolsteiner,0.1,0,Water
23.4,2.34,10,Rockstar,0.0,0,Soft Drinks
4.23,0.47,9,Selters,0.0,0,Water
86.35,1.49,61,Hohes C Orange,0.05,0,Juices
6.38,0.58,11,Volvic,0.0,0,Water
26.48,3.31,8,Mango Juice,0.0,0,Juices
83.38,1.31,67,Volvic Touch,0.05,0,Water
14.6,1.46,10,Volvic Touch,0.0,0,Water
7.93,0.61,13,Mezzo Mix,0.0,0,Soft Drinks
10.38,3.46,3,Cranberry Juice,0.0,0,Juices
6.02,0.86,7,San Pellegrino,0.0,0,Water
99.0,1.1,100,Selters,0.1,0,Water
18.9,1.26,15,Evian,0.0,0,Water
362.32,51.76,7,Jack Daniels,0.0,0,Alcoholic Beverages
43.68,3.12,14,Mango Juice,0.0,0,Juices
125.8,12.58,10,Havana Club,0.0,0,Alcoholic Beverages
1.68,0.56,3,Sprite,0.0,0,Soft Drinks
213.12,35.52,6,Johnnie Walker,0.0,0,Alcoholic Beverages
6.86,3.43,2,Tomato Juice,0.0,0,Juices
1.24,1.24,1,Schwip Schwap,0.0,0,Soft Drinks
18.36,2.04,9,Erdinger Weißbier,0.0,0,Alcoholic Beverages
172.85,1.98,97,Beck's,0.1,0,Alcoholic Beverages
23.09,1.43,17,Evian,0.05,0,Water
68.86,1.51,48,Augustiner,0.05,0,Alcoholic Beverages
3.23,3.23,1,Tomato Juice,0.0,0,Juices
3.33,0.39,9,Volvic,0.05,0,Water
5.58,0.93,6,Kölsch,0.0,0,Alcoholic Beverages
41.99,3.23,13,Tomato Juice,0.0,0,Juices
4.32,4.32,1,Riesling,0.0,0,Alcoholic Beverages
8.37,0.93,9,Apollinaris,0.0,0,Water
9.66,1.61,6,Vio Wasser,0.0,0,Water
3188.59,53.68,66,Veuve Clicquot,0.1,1,Alcoholic Beverages
5.13,1.71,3,Vio Wasser,0.0,0,Water
5.2,0.65,8,Vittel,0.0,0,Water
19.65,1.31,15,Evian,0.0,0,Water
28.7,2.05,14,Fritz-Kola,0.0,0,Soft Drinks
6.0,1.2,5,Schwip Schwap,0.0,0,Soft Drinks
13.8,1.38,10,Volvic Touch,0.0,0,Water
316.99,4.01,93,Passion Fruit Juice,0.15,0,Juices
6.54,0.86,8,Evian,0.05,0,Water
5.34,0.89,6,San Pellegrino,0.0,0,Water
38.52,3.21,12,Monster,0.0,0,Soft Drinks
9.94,1.42,7,Volvic Touch,0.0,0,Water
4.4,0.55,8,Sprite,0.0,0,Soft Drinks
17.95,0.7,27,Mezzo Mix,0.05,0,Soft Drinks
11.94,1.99,6,Jever,0.0,0,Alcoholic Beverages
2.66,1.33,2,Beck's,0.0,0,Alcoholic Beverages
26.48,3.31,8,Mango Juice,0.0,0,Juices
20.46,1.86,11,Hohes C Orange,0.0,0,Juices
220.78,3.33,78,Rauch Multivitamin,0.15,0,Juices
3.08,0.54,6,Schwip Schwap,0.05,0,Soft Drinks
320.85,35.65,9,Tanqueray,0.0,0,Alcoholic Beverages
1168.31,23.65,52,Tanqueray,0.05,2,Alcoholic Beverages
95.21,1.49,71,Warsteiner,0.1,0,Alcoholic Beverages
5.17,0.47,11,Selters,0.0,0,Water
5.88,0.49,12,Selters,0.0,0,Water
3.98,1.99,2,Fritz-Kola,0.0,0,Soft Drinks
42.34,1.96,24,Club Mate,0.1,0,Soft Drinks
726.96,60.58,12,Moët & Chandon,0.0,2,Alcoholic Beverages
3.88,1.94,2,Jever,0.0,0,Alcoholic Beverages
19.6,2.45,8,Rauch Multivitamin,0.0,0,Juices
19.38,3.23,6,Tomato Juice,0.0,0,Juices
19.56,1.63,12,Krombacher,0.0,0,Alcoholic Beverages
107.41,1.56,81,Gerolsteiner,0.15,0,Water
115.18,1.58,81,Volvic Touch,0.1,0,Water
20.4,1.13,19,Granini Apple,0.05,0,Juices
13.86,0.99,14,Mountain Dew,0.0,0,Soft Drinks
1.74,0.58,3,Volvic,0.0,0,Water
9.79,0.89,11,San Pellegrino,0.0,0,Water
77.35,0.91,100,San Pellegrino,0.15,0,Water
5699.48,129.24,49,Moët & Chandon,0.1,3,Alcoholic Beverages
2.97,0.99,3,Kölsch,0.0,0,Alcoholic Beverages
1.64,1.64,1,Granini Apple,0.0,0,Juices
4.07,2.14,2,Rauch Multivitamin,0.05,0,Juices
18.59,1.69,11,Granini Apple,0.0,0,Juices
3.36,0.56,6,Vittel,0.0,0,Water
41.52,3.46,12,Cranberry Juice,0.0,0,Juices
19.89,2.21,9,Rockstar,0.0,0,Soft Drinks
17.85,1.19,15,Fanta,0.0,0,Soft Drinks
4.95,0.99,5,Kölsch,0.0,0,Alcoholic Beverages
2.97,0.99,3,Apollinaris,0.0,0,Water
48.15,3.21,15,Mango Juice,0.0,0,Juices
23.17,3.31,7,Monster,0.0,0,Soft Drinks
14.76,1.64,9,Granini Apple,0.0,0,Juices
5.04,1.26,4,Evian,0.0,0,Water
20.79,2.31,9,Rauch Multivitamin,0.0,0,Juices
16.06,1.46,11,Volvic Touch,0.0,0,Water
22.56,1.88,12,Jever,0.0,0,Alcoholic Beverages
16.56,1.38,12,Volvic Touch,0.0,0,Water
109.77,36.59,3,Johnnie Walker,0.0,0,Alcoholic Beverages
43.03,3.31,13,Mango Juice,0.0,0,Juices
23.7,1.58,15,Pepsi,0.0,0,Soft Drinks
6.51,0.93,7,Apollinaris,0.0,0,Water
4.16,1.04,4,Coca-Cola,0.0,0,Soft Drinks
31.46,2.76,12,Hohes C Orange,0.05,0,Juices
16.65,3.33,5,Tomato Juice,0.0,0,Juices
6.88,0.86,8,San Pellegrino,0.0,0,Water
43.92,4.88,9,Chardonnay,0.0,0,Alcoholic Beverages
1.74,0.58,3,Vittel,0.0,0,Water
1.18,0.59,2,Mezzo Mix,0.0,0,Soft Drinks
13.44,0.96,14,Kölsch,0.0,0,Alcoholic Beverages
18.33,1.41,13,Beck's,0.0,0,Alcoholic Beverages
7.35,2.58,3,Tomato Juice,0.05,0,Juices
57.68,1.32,46,Granini Apple,0.05,0,Juices
3.85,0.55,7,Sprite,0.0,0,Soft Drinks
682.11,11.66,65,Chardonnay,0.1,2,Alcoholic Beverages
3.02,3.02,1,Passion Fruit Juice,0.0,0,Juices
14.76,1.64,9,Granini Apple,0.0,0,Juices
20.35,0.42,51,Volvic,0.05,0,Water
40.79,2.26,19,Tomato Juice,0.05,0,Juices
21.84,3.12,7,Mango Juice,0.0,0,Juices
72.76,1.07,80,Fanta,0.15,0,Soft Drinks
10.98,0.68,17,Volvic,0.05,0,Water
79.32,1.21,69,Evian,0.05,0,Water
142.33,2.27,66,Mango Juice,0.05,0,Juices
5.04,0.56,9,Vittel,0.0,0,Water
18.8,2.35,8,Red Bull,0.0,0,Soft Drinks
12.31,0.54,24,Fanta,0.05,0,Soft Drinks
18.45,2.05,9,Fritz-Kola,0.0,0,Soft Drinks
0.86,0.86,1,San Pellegrino,0.0,0,Water
120.15,13.35,9,Havana Club,0.0,0,Alcoholic Beverages
93.76,2.1,47,Monster,0.05,0,Soft Drinks
11.83,1.69,7,Granini Apple,0.0,0,Juices
33.12,1.84,20,Club Mate,0.1,0,Soft Drinks
109.19,109.19,1,Veuve Clicquot,0.0,0,Alcoholic Beverages
32.1,3.21,10,Monster,0.0,0,Soft Drinks
20.34,2.26,9,Club Mate,0.0,0,Soft Drinks
66.75,13.35,5,Havana Club,0.0,0,Alcoholic Beverages
4.77,1.59,3,Krombacher,0.0,0,Alcoholic Beverages
4.18,0.88,5,Mezzo Mix,0.05,0,Soft Drinks
13.68,2.28,6,Red Bull,0.0,0,Soft Drinks
611.44,37.86,17,Tanqueray,0.05,2,Alcoholic Beverages
20.67,1.59,13,Granini Apple,0.0,0,Juices
18.24,0.4,48,Volvic,0.05,0,Water
17.04,2.13,8,Club Mate,0.0,0,Soft Drinks
14.6,1.46,10,Volvic Touch,0.0,0,Water
3.22,1.61,2,Vio Wasser,0.0,0,Water
23.1,1.51,18,Augustiner,0.15,0,Alcoholic Beverages
66.74,1.03,72,Mezzo Mix,0.1,0,Soft Drinks
8.29,8.29,1,Rotkäppchen Sekt,0.0,0,Alcoholic Beverages
2.84,1.42,2,Volvic Touch,0.0,0,Water
17.64,1.26,14,Evian,0.0,0,Water
52.07,1.89,29,Monster,0.05,0,Soft Drinks
6.37,0.91,7,San Pellegrino,0.0,0,Water
8.26,1.62,6,Kölsch,0.15,0,Alcoholic Beverages
1165.1,22.32,58,Jack Daniels,0.1,2,Alcoholic Beverages
3.22,1.61,2,Vio Wasser,0.0,0,Water
13.02,1.86,7,Hohes C Orange,0.0,0,Juices
5.31,0.59,9,Mezzo Mix,0.0,0,Soft Drinks
9.94,1.42,7,Volvic Touch,0.0,0,Water
686.16,9.53,80,Chardonnay,0.1,2,Alcoholic Beverages
2.45,0.43,6,San Pellegrino,0.05,0,Water
12.84,1.07,12,Gerolsteiner,0.0,0,Water
3.84,1.01,4,Evian,0.05,0,Water
12.12,1.01,12,Gerolsteiner,0.0,0,Water
321.3,14.0,27,Chardonnay,0.15,0,Alcoholic Beverages
13.11,1.38,10,Granini Apple,0.05,0,Juices
43.68,3.12,14,Monster,0.0,0,Soft Drinks
117.56,1.65,75,Jever,0.05,0,Alcoholic Beverages
26.28,2.19,12,Club Mate,0.0,0,Soft Drinks
60.37,2.05,31,Club Mate,0.05,0,Soft Drinks
9.63,3.21,3,Mango Juice,0.0,0,Juices
15.33,2.19,7,Club Mate,0.0,0,Soft Drinks
111.29,1.65,71,Selters,0.05,0,Water
3.85,0.55,7,Sprite,0.0,0,Soft Drinks
29.97,3.33,9,Tomato Juice,0.0,0,Juices
5.6,0.56,10,Vittel,0.0,0,Water
195.86,2.34,93,Club Mate,0.1,0,Soft Drinks
6.44,0.46,14,Selters,0.0,0,Water
69.7,0.82,100,Vittel,0.15,0,Water
22.47,3.21,7,Mango Juice,0.0,0,Juices
5.8,1.16,5,Augustiner,0.0,0,Alcoholic Beverages
9.6,0.96,10,Apollinaris,0.0,0,Water
76.84,1.13,80,Sprite,0.15,0,Soft Drinks
3.92,0.56,7,Sprite,0.0,0,Soft Drinks
44.94,3.21,14,Monster,0.0,0,Soft Drinks
6.9,1.38,5,Volvic Touch,0.0,0,Water
6.36,1.59,4,Granini Apple,0.0,0,Juices
60.24,0.69,97,Volvic,0.1,0,Water
179.52,2.4,88,Hohes C Orange,0.15,0,Juices
19.42,1.46,14,Selters,0.05,0,Water
4193.91,95.1,49,Veuve Clicquot,0.1,3,Alcoholic Beverages
1.94,1.02,2,Volvic Touch,0.05,0,Water
12.25,2.45,5,Rauch Multivitamin,0.0,0,Juices
25.46,0.69,41,Vittel,0.1,0,Water
194.9,3.55,61,Passion Fruit Juice,0.1,0,Juices
9.23,4.86,2,Merlot,0.05,0,Alcoholic Beverages
69.22,34.61,2,Tanqueray,0.0,0,Alcoholic Beverages
4950.81,98.72,59,Moët & Chandon,0.15,3,Alcoholic Beverages
9.17,1.31,7,Evian,0.0,0,Water
12.48,0.96,13,Apollinaris,0.0,0,Water
144.04,1.65,97,Sprite,0.1,0,Soft Drinks
111.02,8.54,13,Rotkäppchen Sekt,0.0,0,Alcoholic Beverages
55.05,3.67,15,Cranberry Juice,0.0,0,Juices
173.29,10.73,17,Sauvignon Blanc,0.05,0,Alcoholic Beverages
9.93,3.31,3,Monster,0.0,0,Soft Drinks
97.46,1.47,78,Volvic Touch,0.15,0,Water
17.5,1.75,10,Hohes C Orange,0.0,0,Juices
15.6,1.04,15,Gerolsteiner,0.0,0,Water
6.76,1.69,4,Granini Apple,0.0,0,Juices
9.35,1.23,8,Jever,0.05,0,Alcoholic Beverages
78.62,2.08,42,Erdinger Weißbier,0.1,0,Alcoholic Beverages
17.56,0.84,22,Apollinaris,0.05,0,Water
2.6,0.65,4,Vittel,0.0,0,Water
516.23,12.35,44,Bacardi,0.05,2,Alcoholic Beverages
4.54,2.27,2,Rockstar,0.0,0,Soft Drinks
154.98,2.46,70,Kölsch,0.1,0,Alcoholic Beverages
487.9,48.79,10,Jack Daniels,0.0,0,Alcoholic Beverages
28.48,3.56,8,Cranberry Juice,0.0,0,Juices
6.46,0.85,8,Pepsi,0.05,0,Soft Drinks
6.24,3.12,2,Monster,0.0,0,Soft Drinks
5.35,1.07,5,Gerolsteiner,0.0,0,Water
137.66,2.39,64,Rauch Multivitamin,0.1,0,Juices
22.61,3.23,7,Tomato Juice,0.0,0,Juices
24.5,1.75,14,Hohes C Orange,0.0,0,Juices
22.32,1.86,12,Hohes C Orange,0.0,0,Juices
15.62,1.42,11,Volvic Touch,0.0,0,Water
18.62,1.33,14,Beck's,0.0,0,Alcoholic Beverages
13.84,3.46,4,Cranberry Juice,0.0,0,Juices
2734.87,33.17,97,Bacardi,0.15,1,Alcoholic Beverages
240.79,2.94,91,Augustiner,0.1,0,Alcoholic Beverages
29.97,3.33,9,Tomato Juice,0.0,0,Juices
73.06,0.82,99,Gerolsteiner,0.1,0,Water
28.2,2.35,12,Red Bull,0.0,0,Soft Drinks
24.96,3.12,8,Mango Juice,0.0,0,Juices
310.56,51.76,6,Jack Daniels,0.0,0,Alcoholic Beverages
23.94,1.71,14,Vio Wasser,0.0,0,Water
9.92,1.24,8,Schwip Schwap,0.0,0,Soft Drinks
29.97,3.33,9,Tomato Juice,0.0,0,Juices
65.39,5.03,13,Chardonnay,0.0,0,Alcoholic Beverages
38.99,0.76,57,Evian,0.1,0,Water
25.41,2.31,11,Rauch Multivitamin,0.0,0,Juices
3.72,1.86,2,Hohes C Orange,0.0,0,Juices
30.88,0.65,50,Volvic Touch,0.05,0,Water
1202.27,32.45,39,Bacardi,0.05,2,Alcoholic Beverages
1.88,0.47,4,Selters,0.0,0,Water
79.1,0.94,99,Vittel,0.15,0,Water
17.22,1.23,14,Evian,0.0,0,Water
8.08,1.01,8,Gerolsteiner,0.0,0,Water
13.02,1.86,7,Hohes C Orange,0.0,0,Juices
61.18,1.15,56,Vio Wasser,0.05,0,Water
7.44,0.93,8,Apollinaris,0.0,0,Water
126.85,2.61,54,Red Bull,0.1,0,Soft Drinks
11.18,0.86,13,San Pellegrino,0.0,0,Water
183.6,2.4,85,Granini Apple,0.1,0,Juices
8.2,1.64,5,Granini Apple,0.0,0,Juices
46.28,1.74,28,Rockstar,0.05,0,Soft Drinks
18.45,2.05,9,Fritz-Kola,0.0,0,Soft Drinks
66.23,2.49,28,Monster,0.05,0,Soft Drinks
9.4,1.88,5,Jever,0.0,0,Alcoholic Beverages
17.96,1.05,18,Kölsch,0.05,0,Alcoholic Beverages
59.78,8.54,7,Rotkäppchen Sekt,0.0,0,Alcoholic Beverages
28.89,3.21,9,Monster,0.0,0,Soft Drinks
628.21,57.11,11,Moët & Chandon,0.0,2,Alcoholic Beverages
3.31,3.31,1,Monster,0.0,0,Soft Drinks
1.37,0.72,2,Pepsi,0.05,0,Soft Drinks
26.95,2.45,11,Rauch Multivitamin,0.0,0,Juices
23.17,3.31,7,Mango Juice,0.0,0,Juices
6.96,1.74,4,Pepsi,0.0,0,Soft Drinks
46.44,1.04,47,Mezzo Mix,0.05,0,Soft Drinks
27.56,2.12,13,Fritz-Kola,0.0,0,Soft Drinks
917.08,29.16,37,Havana Club,0.15,2,Alcoholic Beverages
11.77,1.07,11,Gerolsteiner,0.0,0,Water
72.1,1.65,46,Hohes C Orange,0.05,0,Juices
7.63,1.09,7,Augustiner,0.0,0,Alcoholic Beverages
176.46,58.82,3,Moët & Chandon,0.0,0,Alcoholic Beverages
11.48,1.64,7,Granini Apple,0.0,0,Juices
2.3,0.46,5,Selters,0.0,0,Water
32.45,0.61,56,Coca-Cola,0.05,0,Soft Drinks
62.91,6.99,10,Merlot,0.1,0,Alcoholic Beverages
3205.12,46.25,77,Veuve Clicquot,0.1,1,Alcoholic Beverages
259.92,3.04,90,Mango Juice,0.05,0,Juices
1.59,1.59,1,Granini Apple,0.0,0,Juices
47.71,3.67,13,Cranberry Juice,0.0,0,Juices
53.4,3.56,15,Cranberry Juice,0.0,0,Juices
116.96,1.62,76,Selters,0.05,0,Water
0.96,0.96,1,Kölsch,0.0,0,Alcoholic Beverages
30.2,3.02,10,Passion Fruit Juice,0.0,0,Juices
34.16,4.88,7,Chardonnay,0.0,0,Alcoholic Beverages
99.82,14.26,7,Bacardi,0.0,0,Alcoholic Beverages
7.04,0.64,11,Vittel,0.0,0,Water
51.98,1.14,48,Apollinaris,0.05,0,Water
5.46,0.91,6,San Pellegrino,0.0,0,Water
26.48,3.31,8,Mango Juice,0.0,0,Juices
11.2,1.12,10,Augustiner,0.0,0,Alcoholic Beverages
